time,weighted_temperature_2m,weighted_relative_humidity_2m,weighted_apparent_temperature,weighted_precipitation,weighted_wind_speed_10m,weighted_CDD
2026-08-21 20:00:00,27.196468599999996,81.755264,31.9352526,0.0293067,9.239712599999999,5.196468599999996
2026-08-21 21:00:00,26.878026500000004,84.869596,31.8440193,0.1303667,8.3976572,4.878026500000004
2026-08-21 22:00:00,26.523520599999998,86.07125500000001,31.407118000000004,0.1922273,8.9178487,4.523520599999998
2026-08-21 23:00:00,25.924498,89.06200199999999,30.8920164,0.1394735,8.2814753,3.924498
2026-08-22 00:00:00,25.531550799999998,90.704105,30.304878700000003,0.0891525,9.1817315,3.531550799999998
2026-08-22 01:00:00,25.2414167,90.828816,29.9327563,0.0836841,8.6158901,3.2414166999999985
2026-08-22 02:00:00,24.5508862,92.14832700000001,29.339279500000004,1.0178509,6.4177358,2.5508862000000008
2026-08-22 03:00:00,24.3443397,94.14530799999999,28.997631700000003,1.0446789,7.5597822,2.344339699999999
2026-08-22 04:00:00,23.986162399999998,95.499479,28.5870087,0.5186894,7.5978752,1.9861623999999978
2026-08-22 05:00:00,24.565133700000004,92.92740300000001,29.383000400000004,0.6763531999999999,6.543446,2.565133700000004
2026-08-22 06:00:00,24.8894572,92.492816,29.6554562,0.18112899999999998,8.280025,2.889457199999999
2026-08-22 07:00:00,25.771973399999997,89.613471,30.6972888,0.281771,8.555187100000001,3.7719733999999967
2026-08-22 08:00:00,27.027803000000002,82.262825,31.521180199999996,0.1334854,10.992270999999999,5.027803000000002
2026-08-22 09:00:00,27.9408841,76.430226,32.06287689999999,0.2046984,11.719077599999999,5.940884100000002
2026-08-22 10:00:00,28.3781173,74.528054,32.951427100000004,0.7126626,10.487042800000001,6.3781172999999995
2026-08-22 11:00:00,29.431506400000004,66.833574,33.3254812,0.9158659,14.3449133,7.4315064000000035
2026-08-22 12:00:00,30.0741495,66.263068,34.0673129,0.3042179,13.3014102,8.0741495
2026-08-22 13:00:00,30.313803600000004,66.732841,34.9993032,0.2383071,13.3537629,8.313803600000004
2026-08-22 14:00:00,30.1485901,66.88559599999999,34.1894844,0.39038690000000004,15.074572900000001,8.1485901
2026-08-22 15:00:00,29.769586800000003,69.27822,33.8500871,0.11817640000000001,12.642396100000001,7.769586800000003
2026-08-22 16:00:00,28.7911486,71.26345,32.390378,0.2484027,13.176172,6.7911486
2026-08-22 17:00:00,28.0349898,79.69144100000001,32.8317318,0.5405506,10.194043399999998,6.034989800000002
2026-08-22 18:00:00,27.6721967,84.319702,33.1613992,0.3086717,7.937737199999999,5.672196700000001
2026-08-22 19:00:00,26.8562534,86.877266,31.915712600000003,0.110976,10.2180664,4.8562534
2026-08-22 20:00:00,26.3380569,87.250568,31.329736099999995,0.1085432,8.1206161,4.3380569000000015
2026-08-22 21:00:00,25.9337497,89.22272,30.9683952,0.1952629,7.7552597,3.9337497
2026-08-22 22:00:00,25.8390251,88.915471,30.69785,0.0836841,8.640771800000001,3.8390251000000006
2026-08-22 23:00:00,26.470306400000005,86.619457,31.239343,0.0836841,9.8084245,4.4703064000000055
2026-08-23 00:00:00,25.8896579,88.789036,30.610735599999998,0.1673682,9.454381999999999,3.8896578999999996
2026-08-23 01:00:00,25.5847154,89.57895500000001,30.1701185,0.0891525,10.1067379,3.5847154000000003
2026-08-23 02:00:00,25.207456,91.14186,29.643764299999997,0.2231576,10.4341759,3.2074560000000005
2026-08-23 03:00:00,25.008515999999997,92.10341200000002,29.4880342,0.11581480000000001,9.804027000000001,3.0085159999999966
2026-08-23 04:00:00,24.8878356,91.33871400000001,29.474445799999998,0.0557894,8.3058444,2.887835599999999
2026-08-23 05:00:00,25.3836584,88.09783300000001,29.6695971,0.3451205,9.341014099999999,3.3836584000000016
2026-08-23 06:00:00,24.6634821,90.054875,28.703143800000003,1.7383802,9.371082600000001,2.6634820999999995
2026-08-23 07:00:00,25.515888600000004,88.797227,30.085437700000004,0.5653256000000001,8.8957416,3.515888600000004
2026-08-23 08:00:00,26.915684199999998,84.041055,31.691033599999997,0.2335685,9.317859899999998,4.915684199999998
2026-08-23 09:00:00,27.997300900000003,77.77578899999999,32.483185,0.038742200000000004,10.819275800000002,5.997300900000003
2026-08-23 10:00:00,28.666848400000003,74.183922,33.0314989,0.6044709,12.0169938,6.666848400000003
2026-08-23 11:00:00,29.141382299999997,72.13519399999998,33.6601232,0.1610462,13.2433356,7.1413822999999965
2026-08-23 12:00:00,29.6279921,70.508434,34.331079200000005,0.2363692,14.0883105,7.6279921
2026-08-23 13:00:00,30.0274054,68.49047399999999,34.784019,0.2477426,13.8088614,8.0274054
2026-08-23 14:00:00,29.906442700000007,68.71435000000001,34.4268625,0.31190080000000003,14.486763999999999,7.906442700000007
2026-08-23 15:00:00,30.203845200000004,67.662035,34.4428227,0.11444,13.3394682,8.203845200000004
2026-08-23 16:00:00,29.263342400000003,72.304895,33.275768500000005,0.33193500000000004,12.988163900000002,7.263342400000003
2026-08-23 17:00:00,29.0096194,74.23819200000001,33.5478604,0.0834725,10.8816163,7.009619399999998
2026-08-23 18:00:00,27.5235332,83.919562,32.5772603,0.8014339000000001,9.2938057,5.523533199999999
2026-08-23 19:00:00,27.0747304,85.27423399999999,32.238624300000005,0.6632553,8.790398,5.0747304
2026-08-23 20:00:00,27.0526281,85.864208,32.3800722,0.1303667,8.0190783,5.0526281
2026-08-23 21:00:00,26.966639700000005,86.935128,32.283889200000004,0.0278947,8.065758,4.966639700000005
2026-08-23 22:00:00,26.6048416,87.26959000000001,31.822693899999997,0.0278947,7.852380699999999,4.6048416
2026-08-23 23:00:00,26.2256669,87.87457700000002,31.372948200000003,0.0363667,7.2573666,4.2256669
2026-08-24 00:00:00,25.7323496,90.57219500000001,30.872904799999997,0.17459390000000002,7.3358239,3.732349599999999
2026-08-24 01:00:00,25.4421252,91.72162600000001,30.493914399999998,0.0797934,7.7188935,3.4421251999999996
2026-08-24 02:00:00,25.297709200000003,92.05436399999999,30.4010761,0.1250764,6.7125299,3.2977092000000034
2026-08-24 03:00:00,24.7599325,92.09492800000001,29.1402088,0.2114173,9.710275600000001,2.7599325000000015
2026-08-24 04:00:00,24.1805504,94.18086100000001,28.775228500000004,1.1345250000000002,7.2867517,2.1805504000000013
2026-08-24 05:00:00,24.891723099999997,94.40678599999998,29.592287599999995,0.468675,9.5604512,2.8917230999999965
